256 0.9
12.5 -12.5 1015.41 -3.31947 0 100 0 0 2038 0.26953
12.5 -12.402 1012.89 -3.31954 0 100 0 0 2035.5 0.27545
12.5 -12.3039 1025.68 -3.31978 0 100 0 0 2048.34 0.276382
12.5 -12.2059 1038.91 -3.32 0 100 0 0 2061.62 0.275959
12.5 -12.1078 1013.54 -3.31978 0 100 0 0 2036.23 0.27417
12.5 -12.0098 1022.41 -3.31991 0 100 0 0 2045.14 0.277086
12.5 -11.9118 1025.98 -3.31998 0 100 0 0 2048.75 0.280036
12.5 -11.8137 1034.29 -3.32007 0 100 0 0 2057.1 0.283102
12.5 -11.7157 1004.04 -3.31972 0 100 0 0 2026.81 0.283281
12.5 -11.6176 1013.12 -3.31979 0 100 0 0 2035.94 0.287529
12.5 -11.5196 1020.96 -3.31982 0 100 0 0 2043.82 0.291962
12.5 -11.4216 1035.95 -3.3199 0 100 0 0 2058.87 0.291107
12.5 -11.3235 1002.63 -3.31946 0 100 0 0 2025.5 0.291409
12.5 -11.2255 1002.02 -3.31935 0 100 0 0 2024.92 0.293633
12.5 -11.1275 1009.25 -3.31929 0 100 0 0 2032.19 0.290871
12.5 -11.0294 1018.73 -3.31923 0 100 0 0 2041.71 0.298988
12.5 -10.9314 1026.82 -3.31914 0 100 0 0 2049.85 0.300161
12.5 -10.8333 1001.72 -3.31869 0 100 0 0 2024.72 0.299344
12.5 -10.7353 1032.75 -3.31877 0 100 0 0 2055.84 0.299782
12.5 -10.6373 1042.32 -3.31861 0 100 0 0 2065.46 0.300323
12.5 -10.5392 1008.43 -3.31802 0 100 0 0 2031.53 0.308263
12.5 -10.4412 1018.76 -3.31783 0 100 0 0 2041.9 0.314681
12.5 -10.3431 1020.24 -3.31753 0 100 0 0 2043.41 0.311529
12.5 -10.2451 1019.66 -3.31718 0 100 0 0 2042.85 0.313241
12.5 -10.1471 1025.58 -3.31687 0 100 0 0 2048.81 0.313496
12.5 -10.049 1035.25 -3.31657 0 100 0 0 2058.53 0.315243
12.5 -9.95098 1036.72 -3.31616 0 100 0 0 2060.03 0.318356
12.5 -9.85294 1036.66 -3.31572 0 100 0 0 2059.99 0.322999
12.5 -9.7549 1037.39 -3.31525 0 100 0 0 2060.75 0.322789
12.5 -9.65686 1004.9 -3.31447 0 100 0 0 2028.21 0.322686
12.5 -9.55882 1001.75 -3.31392 0 100 0 0 2025.08 0.323997
12.5 -9.46078 1008.39 -3.31342 0 100 0 0 2031.77 0.328947
12.5 -9.36275 1003.53 -3.3128 0 100 0 0 2026.92 0.330094
12.5 -9.26471 1010.09 -3.31225 0 100 0 0 2033.52 0.333491
12.5 -9.16667 1006.89 -3.31158 0 100 0 0 2030.33 0.336863
12.5 -9.06863 1010.38 -3.31094 0 100 0 0 2033.86 0.338493
12.5 -8.97059 1003.89 -3.31019 0 100 0 0 2027.38 0.34308
12.5 -8.87255 1005.53 -3.30947 0 100 0 0 2029.04 0.345343
12.5 -8.77451 1009.94 -3.30875 0 100 0 0 2033.49 0.348597
12.5 -8.67647 1042.07 -3.3082 0 100 0 0 2065.71 0.352246
12.5 -8.57843 1039.35 -3.30735 0 100 0 0 2063.01 0.356905
12.5 -8.48039 1039.79 -3.3065 0 100 0 0 2063.47 0.357235
12.5 -8.38235 1001.63 -3.30532 0 100 0 0 2025.26 0.360156
12.5 -8.28431 1028.42 -3.3046 0 100 0 0 2052.13 0.36143
12.5 -8.18627 1027.26 -3.30363 0 100 0 0 2050.99 0.364816
12.5 -8.08824 1025.32 -3.30262 0 100 0 0 2049.07 0.365216
12.5 -7.9902 1025.43 -3.3016 0 100 0 0 2049.2 0.368812
12.5 -7.89216 1013.08 -3.30045 0 100 0 0 2036.84 0.371044
12.5 -7.79412 1007.11 -3.29932 0 100 0 0 2030.89 0.370266
12.5 -7.69608 1007.11 -3.29819 0 100 0 0 2030.91 0.375981
12.5 -7.59804 1035.19 -3.29721 0 100 0 0 2059.07 0.380211
12.5 -7.5 1034.31 -3.296 0 100 0 0 2058.22 0.380069
12.5 -7.40196 1018.82 -3.29466 0 100 0 0 2042.72 0.381314
12.5 -7.30392 1010 -3.29333 0 100 0 0 2033.9 0.381655
12.5 -7.20588 1003.57 -3.29198 0 100 0 0 2027.47 0.389131
12.5 -7.10784 1031.94 -3.29081 0 100 0 0 2055.92 0.390279
12.5 -7.0098 1019.74 -3.28935 0 100 0 0 2043.72 0.394092
12.5 -6.91176 1006.1 -3.28784 0 100 0 0 2030.08 0.402537
12.5 -6.81373 1033.13 -3.28654 0 100 0 0 2057.18 0.40209
12.5 -6.71569 1029.12 -3.28502 0 100 0 0 2053.19 0.406024
12.5 -6.61765 1039.48 -3.28354 0 100 0 0 2063.58 0.409345
12.5 -6.51961 1029.85 -3.28191 0 100 0 0 2053.96 0.410377
12.5 -6.42157 1006.46 -3.28017 0 100 0 0 2030.54 0.414383
12.5 -6.32353 1027.14 -3.27863 0 100 0 0 2051.28 0.42147
12.5 -6.22549 1006.81 -3.27683 0 100 0 0 2030.93 0.421644
12.5 -6.12745 1025.68 -3.2752 0 100 0 0 2049.85 0.424219
12.5 -6.02941 1006.31 -3.27333 0 100 0 0 2030.47 0.431691
12.5 -5.93137 1019.75 -3.2716 0 100 0 0 2043.94 0.436713
12.5 -5.83333 1003.49 -3.26967 0 100 0 0 2027.68 0.436889
12.5 -5.73529 1017.06 -3.26786 0 100 0 0 2041.29 0.443291
12.5 -5.63725 1022.52 -3.26596 0 100 0 0 2046.78 0.444369
12.5 -5.53922 1001.92 -3.2639 0 100 0 0 2026.15 0.44013
12.5 -5.44118 1007.59 -3.26193 0 100 0 0 2031.85 0.442452
12.5 -5.34314 1014.13 -3.25992 0 100 0 0 2038.42 0.449805
12.5 -5.2451 1025.49 -3.2579 0 100 0 0 2049.82 0.453894
12.5 -5.14706 1023.19 -3.25578 0 100 0 0 2047.53 0.457127
12.5 -5.04902 1037.81 -3.25369 0 100 0 0 2062.2 0.458739
12.5 -4.95098 1040.84 -3.25151 0 100 0 0 2065.25 0.46158
12.5 -4.85294 1035.2 -3.24926 0 100 0 0 2059.62 0.465327
12.5 -4.7549 1040.85 -3.24702 0 100 0 0 2065.29 0.47903
12.5 -4.65686 1029.78 -3.24467 0 100 0 0 2054.21 0.481618
12.5 -4.55882 1032.92 -3.24235 0 100 0 0 2057.38 0.477833
12.5 -4.46078 1026.09 -3.23995 0 100 0 0 2050.54 0.483686
12.5 -4.36275 1014.31 -3.2375 0 100 0 0 2038.75 0.486423
12.5 -4.26471 1008.66 -3.23504 0 100 0 0 2033.11 0.493093
12.5 -4.16667 1038.02 -3.23267 0 100 0 0 2062.53 0.4889
12.5 -4.06863 1028.84 -3.23013 0 100 0 0 2053.35 0.498738
12.5 -3.97059 1038.8 -3.22763 0 100 0 0 2063.34 0.503616
12.5 -3.87255 1026.85 -3.22501 0 100 0 0 2051.38 0.514464
12.5 -3.77451 1006.17 -3.22234 0 100 0 0 2030.67 0.510914
12.5 -3.67647 1025.85 -3.21977 0 100 0 0 2050.39 0.520956
12.5 -3.57843 1035.48 -3.21713 0 100 0 0 2060.05 0.516369
12.5 -3.48039 1010.42 -3.21436 0 100 0 0 2034.96 0.525249
12.5 -3.38235 1023.9 -3.21168 0 100 0 0 2048.47 0.52663
12.5 -3.28431 1024.72 -3.20893 0 100 0 0 2049.3 0.538578
12.5 -3.18627 1033.07 -3.20617 0 100 0 0 2057.67 0.540131
12.5 -3.08824 1027.37 -3.20335 0 100 0 0 2051.97 0.549649
12.5 -2.9902 1020.77 -3.20051 0 100 0 0 2045.37 0.549906
12.5 -2.89216 1020.43 -3.19765 0 100 0 0 2045.04 0.558302
12.5 -2.79412 1003.72 -3.19474 0 100 0 0 2028.29 0.573024
12.5 -2.69608 1027.42 -3.19189 0 100 0 0 2052.04 0.572322
12.5 -2.59804 1006.18 -3.18893 0 100 0 0 2030.77 0.579915
12.5 -2.5 1021.03 -3.18602 0 100 0 0 2045.65 0.582576
12.5 -2.40196 1031.02 -3.18308 0 100 0 0 2055.67 0.592956
12.5 -2.30392 1035.28 -3.18011 0 100 0 0 2059.94 0.604573
12.5 -2.20588 1031.99 -3.17711 0 100 0 0 2056.65 0.603142
12.5 -2.10784 1022.73 -3.17408 0 100 0 0 2047.38 0.612495
12.5 -2.0098 1012.17 -3.17104 0 100 0 0 2036.8 0.614762
12.5 -1.91176 1023.33 -3.16803 0 100 0 0 2047.98 0.632038
12.5 -1.81373 1029.75 -3.16499 0 100 0 0 2054.42 0.644132
12.5 -1.71569 1027.06 -3.16192 0 100 0 0 2051.72 0.645283
12.5 -1.61765 1014.62 -3.15884 0 100 0 0 2039.26 0.647713
12.5 -1.51961 1035.74 -3.15579 0 100 0 0 2060.42 0.662051
12.5 -1.42157 1030.72 -3.1527 0 100 0 0 2055.39 0.670135
12.5 -1.32353 1014.93 -3.14959 0 100 0 0 2039.57 0.67135
12.5 -1.22549 1024.36 -3.1465 0 100 0 0 2049.01 0.680396
12.5 -1.12745 1017.75 -3.1434 0 100 0 0 2042.39 0.690485
12.5 -1.02941 1021.27 -3.1403 0 100 0 0 2045.92 0.700283
12.5 -0.931373 1028.33 -3.13721 0 100 0 0 2052.99 0.719118
12.5 -0.833333 1007.68 -3.1341 0 100 0 0 2032.29 0.726615
12.5 -0.735294 1021.18 -3.13101 0 100 0 0 2045.82 0.742076
12.5 -0.637255 1019.65 -3.12791 0 100 0 0 2044.28 0.750679
12.5 -0.539216 1017.41 -3.12482 0 100 0 0 2042.03 0.77135
12.5 -0.441176 1028.31 -3.12174 0 100 0 0 2052.95 0.79268
12.5 -0.343137 1032.19 -3.11867 0 100 0 0 2056.83 0.811637
12.5 -0.245098 1022.64 -3.1156 0 100 0 0 2047.26 0.850805
12.5 -0.147059 1036.84 -3.11254 0 100 0 0 2061.48 0.901462
12.5 -0.0490196 1016.48 -3.10949 0 100 0 0 2041.07 1.00779
12.5 0.0490196 1013.63 3.17673 0 100 0 0 2038.21 0.916006
12.5 0.147059 1026.04 3.17975 0 100 0 0 2050.64 0.870243
12.5 0.245098 1007.88 3.18275 0 100 0 0 2032.43 0.837627
12.5 0.343137 1017.26 3.18574 0 100 0 0 2041.82 0.814187
12.5 0.441176 1002.08 3.18871 0 100 0 0 2026.61 0.788591
12.5 0.539216 1028.8 3.19168 0 100 0 0 2053.37 0.777427
12.5 0.637255 1027.71 3.19462 0 100 0 0 2052.26 0.759112
12.5 0.735294 1033.14 3.19754 0 100 0 0 2057.69 0.748395
12.5 0.833333 1020.23 3.20043 0 100 0 0 2044.74 0.750439
12.5 0.931373 1002.85 3.20329 0 100 0 0 2027.33 0.733401
12.5 1.02941 1028.72 3.20616 0 100 0 0 2053.23 0.718571
12.5 1.12745 1028.84 3.20898 0 100 0 0 2053.34 0.709212
12.5 1.22549 1010.55 3.21177 0 100 0 0 2035.01 0.705208
12.5 1.32353 1040.89 3.21457 0 100 0 0 2065.39 0.697992
12.5 1.42157 1022.12 3.2173 0 100 0 0 2046.57 0.699503
12.5 1.51961 1016.86 3.22002 0 100 0 0 2041.29 0.67895
12.5 1.61765 1006.76 3.22269 0 100 0 0 2031.16 0.67664
12.5 1.71569 1027.84 3.22538 0 100 0 0 2052.27 0.677414
12.5 1.81373 1033 3.22802 0 100 0 0 2057.42 0.672926
12.5 1.91176 1020.78 3.23061 0 100 0 0 2045.16 0.662269
12.5 2.0098 1009.65 3.23316 0 100 0 0 2033.99 0.661183
12.5 2.10784 1034.08 3.23574 0 100 0 0 2058.46 0.654575
12.5 2.20588 1041.27 3.23826 0 100 0 0 2065.64 0.647605
12.5 2.30392 1003.96 3.24066 0 100 0 0 2028.24 0.644648
12.5 2.40196 1001.77 3.24309 0 100 0 0 2026.03 0.642455
12.5 2.5 1037.55 3.24556 0 100 0 0 2061.87 0.641261
12.5 2.59804 1025.05 3.24791 0 100 0 0 2049.33 0.633031
12.5 2.69608 1004.91 3.25019 0 100 0 0 2029.13 0.628104
12.5 2.79412 1026.09 3.25254 0 100 0 0 2050.33 0.631166
12.5 2.89216 1040.57 3.25483 0 100 0 0 2064.82 0.633291
12.5 2.9902 1017.42 3.257 0 100 0 0 2041.61 0.624571
12.5 3.08824 1013.86 3.25918 0 100 0 0 2038.02 0.632042
12.5 3.18627 1020.85 3.26134 0 100 0 0 2045.01 0.62533
12.5 3.28431 1011.95 3.26343 0 100 0 0 2036.08 0.626824
12.5 3.38235 1016.16 3.26552 0 100 0 0 2040.28 0.626049
12.5 3.48039 1001.87 3.26751 0 100 0 0 2025.93 0.611278
